,id,user,url,repository_url,labels_url
20,1436648736,"{'login': 'topper-123', 'id': 26364415, 'node_id': 'MDQ6VXNlcjI2MzY0NDE1', 'avatar_url': 'https://avatars.githubusercontent.com/u/26364415?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/topper-123', 'html_url': 'https://github.com/topper-123', 'followers_url': 'https://api.github.com/users/topper-123/followers', 'following_url': 'https://api.github.com/users/topper-123/following{/other_user}', 'gists_url': 'https://api.github.com/users/topper-123/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/topper-123/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/topper-123/subscriptions', 'organizations_url': 'https://api.github.com/users/topper-123/orgs', 'repos_url': 'https://api.github.com/users/topper-123/repos', 'events_url': 'https://api.github.com/users/topper-123/events{/privacy}', 'received_events_url': 'https://api.github.com/users/topper-123/received_events', 'type': 'User', 'site_admin': False}",https://api.github.com/repos/pandas-dev/pandas/issues/49536,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/49536/labels{/name}
21,1436645502,"{'login': 'topper-123', 'id': 26364415, 'node_id': 'MDQ6VXNlcjI2MzY0NDE1', 'avatar_url': 'https://avatars.githubusercontent.com/u/26364415?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/topper-123', 'html_url': 'https://github.com/topper-123', 'followers_url': 'https://api.github.com/users/topper-123/followers', 'following_url': 'https://api.github.com/users/topper-123/following{/other_user}', 'gists_url': 'https://api.github.com/users/topper-123/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/topper-123/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/topper-123/subscriptions', 'organizations_url': 'https://api.github.com/users/topper-123/orgs', 'repos_url': 'https://api.github.com/users/topper-123/repos', 'events_url': 'https://api.github.com/users/topper-123/events{/privacy}', 'received_events_url': 'https://api.github.com/users/topper-123/received_events', 'type': 'User', 'site_admin': False}",https://api.github.com/repos/pandas-dev/pandas/issues/49535,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/49535/labels{/name}
22,1436612625,"{'login': 'thlautenschlaeger', 'id': 33692555, 'node_id': 'MDQ6VXNlcjMzNjkyNTU1', 'avatar_url': 'https://avatars.githubusercontent.com/u/33692555?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/thlautenschlaeger', 'html_url': 'https://github.com/thlautenschlaeger', 'followers_url': 'https://api.github.com/users/thlautenschlaeger/followers', 'following_url': 'https://api.github.com/users/thlautenschlaeger/following{/other_user}', 'gists_url': 'https://api.github.com/users/thlautenschlaeger/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/thlautenschlaeger/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/thlautenschlaeger/subscriptions', 'organizations_url': 'https://api.github.com/users/thlautenschlaeger/orgs', 'repos_url': 'https://api.github.com/users/thlautenschlaeger/repos', 'events_url': 'https://api.github.com/users/thlautenschlaeger/events{/privacy}', 'received_events_url': 'https://api.github.com/users/thlautenschlaeger/received_events', 'type': 'User', 'site_admin': False}",https://api.github.com/repos/pandas-dev/pandas/issues/49534,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/49534/labels{/name}
23,1436516388,"{'login': 'cdcadman', 'id': 51368516, 'node_id': 'MDQ6VXNlcjUxMzY4NTE2', 'avatar_url': 'https://avatars.githubusercontent.com/u/51368516?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/cdcadman', 'html_url': 'https://github.com/cdcadman', 'followers_url': 'https://api.github.com/users/cdcadman/followers', 'following_url': 'https://api.github.com/users/cdcadman/following{/other_user}', 'gists_url': 'https://api.github.com/users/cdcadman/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/cdcadman/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/cdcadman/subscriptions', 'organizations_url': 'https://api.github.com/users/cdcadman/orgs', 'repos_url': 'https://api.github.com/users/cdcadman/repos', 'events_url': 'https://api.github.com/users/cdcadman/events{/privacy}', 'received_events_url': 'https://api.github.com/users/cdcadman/received_events', 'type': 'User', 'site_admin': False}",https://api.github.com/repos/pandas-dev/pandas/issues/49531,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/49531/labels{/name}
24,1436404946,"{'login': 'arnaudlegout', 'id': 7670869, 'node_id': 'MDQ6VXNlcjc2NzA4Njk=', 'avatar_url': 'https://avatars.githubusercontent.com/u/7670869?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/arnaudlegout', 'html_url': 'https://github.com/arnaudlegout', 'followers_url': 'https://api.github.com/users/arnaudlegout/followers', 'following_url': 'https://api.github.com/users/arnaudlegout/following{/other_user}', 'gists_url': 'https://api.github.com/users/arnaudlegout/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/arnaudlegout/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/arnaudlegout/subscriptions', 'organizations_url': 'https://api.github.com/users/arnaudlegout/orgs', 'repos_url': 'https://api.github.com/users/arnaudlegout/repos', 'events_url': 'https://api.github.com/users/arnaudlegout/events{/privacy}', 'received_events_url': 'https://api.github.com/users/arnaudlegout/received_events', 'type': 'User', 'site_admin': False}",https://api.github.com/repos/pandas-dev/pandas/issues/49528,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/49528/labels{/name}
25,1436218012,"{'login': 'jorisvandenbossche', 'id': 1020496, 'node_id': 'MDQ6VXNlcjEwMjA0OTY=', 'avatar_url': 'https://avatars.githubusercontent.com/u/1020496?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jorisvandenbossche', 'html_url': 'https://github.com/jorisvandenbossche', 'followers_url': 'https://api.github.com/users/jorisvandenbossche/followers', 'following_url': 'https://api.github.com/users/jorisvandenbossche/following{/other_user}', 'gists_url': 'https://api.github.com/users/jorisvandenbossche/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jorisvandenbossche/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jorisvandenbossche/subscriptions', 'organizations_url': 'https://api.github.com/users/jorisvandenbossche/orgs', 'repos_url': 'https://api.github.com/users/jorisvandenbossche/repos', 'events_url': 'https://api.github.com/users/jorisvandenbossche/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jorisvandenbossche/received_events', 'type': 'User', 'site_admin': False}",https://api.github.com/repos/pandas-dev/pandas/issues/49524,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/49524/labels{/name}
26,1436182701,"{'login': 'jorisvandenbossche', 'id': 1020496, 'node_id': 'MDQ6VXNlcjEwMjA0OTY=', 'avatar_url': 'https://avatars.githubusercontent.com/u/1020496?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jorisvandenbossche', 'html_url': 'https://github.com/jorisvandenbossche', 'followers_url': 'https://api.github.com/users/jorisvandenbossche/followers', 'following_url': 'https://api.github.com/users/jorisvandenbossche/following{/other_user}', 'gists_url': 'https://api.github.com/users/jorisvandenbossche/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jorisvandenbossche/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jorisvandenbossche/subscriptions', 'organizations_url': 'https://api.github.com/users/jorisvandenbossche/orgs', 'repos_url': 'https://api.github.com/users/jorisvandenbossche/repos', 'events_url': 'https://api.github.com/users/jorisvandenbossche/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jorisvandenbossche/received_events', 'type': 'User', 'site_admin': False}",https://api.github.com/repos/pandas-dev/pandas/issues/49523,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/49523/labels{/name}
27,1436041637,"{'login': 'anbjork', 'id': 37732575, 'node_id': 'MDQ6VXNlcjM3NzMyNTc1', 'avatar_url': 'https://avatars.githubusercontent.com/u/37732575?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/anbjork', 'html_url': 'https://github.com/anbjork', 'followers_url': 'https://api.github.com/users/anbjork/followers', 'following_url': 'https://api.github.com/users/anbjork/following{/other_user}', 'gists_url': 'https://api.github.com/users/anbjork/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/anbjork/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/anbjork/subscriptions', 'organizations_url': 'https://api.github.com/users/anbjork/orgs', 'repos_url': 'https://api.github.com/users/anbjork/repos', 'events_url': 'https://api.github.com/users/anbjork/events{/privacy}', 'received_events_url': 'https://api.github.com/users/anbjork/received_events', 'type': 'User', 'site_admin': False}",https://api.github.com/repos/pandas-dev/pandas/issues/49521,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/49521/labels{/name}
28,1435902286,"{'login': 'jorisvandenbossche', 'id': 1020496, 'node_id': 'MDQ6VXNlcjEwMjA0OTY=', 'avatar_url': 'https://avatars.githubusercontent.com/u/1020496?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jorisvandenbossche', 'html_url': 'https://github.com/jorisvandenbossche', 'followers_url': 'https://api.github.com/users/jorisvandenbossche/followers', 'following_url': 'https://api.github.com/users/jorisvandenbossche/following{/other_user}', 'gists_url': 'https://api.github.com/users/jorisvandenbossche/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jorisvandenbossche/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jorisvandenbossche/subscriptions', 'organizations_url': 'https://api.github.com/users/jorisvandenbossche/orgs', 'repos_url': 'https://api.github.com/users/jorisvandenbossche/repos', 'events_url': 'https://api.github.com/users/jorisvandenbossche/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jorisvandenbossche/received_events', 'type': 'User', 'site_admin': False}",https://api.github.com/repos/pandas-dev/pandas/issues/49519,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/49519/labels{/name}
29,1435746616,"{'login': 'david6l34', 'id': 55838817, 'node_id': 'MDQ6VXNlcjU1ODM4ODE3', 'avatar_url': 'https://avatars.githubusercontent.com/u/55838817?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/david6l34', 'html_url': 'https://github.com/david6l34', 'followers_url': 'https://api.github.com/users/david6l34/followers', 'following_url': 'https://api.github.com/users/david6l34/following{/other_user}', 'gists_url': 'https://api.github.com/users/david6l34/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/david6l34/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/david6l34/subscriptions', 'organizations_url': 'https://api.github.com/users/david6l34/orgs', 'repos_url': 'https://api.github.com/users/david6l34/repos', 'events_url': 'https://api.github.com/users/david6l34/events{/privacy}', 'received_events_url': 'https://api.github.com/users/david6l34/received_events', 'type': 'User', 'site_admin': False}",https://api.github.com/repos/pandas-dev/pandas/issues/49516,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/49516/labels{/name}
